dep,jour,P,T,cl_age90,pop,taux_incidence_quot,positif_7j,taux_incid_7j,dep_ok
58,2020-05-21,0,31,0,207182,0.0,33.0,15.928024635344768,Nièvre
58,2020-05-22,0,97,0,207182,0.0,4.0,1.9306696527690628,Nièvre
58,2020-05-23,2,31,0,207182,0.9653348263845314,5.0,2.4133370659613287,Nièvre
58,2020-05-24,0,29,0,207182,0.0,5.0,2.4133370659613287,Nièvre
58,2020-05-25,1,139,0,207182,0.4826674131922657,5.0,2.4133370659613287,Nièvre
58,2020-05-26,1,149,0,207182,0.4826674131922657,6.0,2.8960044791535946,Nièvre
58,2020-05-27,0,127,0,207182,0.0,4.0,1.9306696527690628,Nièvre
58,2020-05-28,1,110,0,207182,0.4826674131922657,5.0,2.4133370659613287,Nièvre
58,2020-05-29,2,85,0,207182,0.9653348263845314,7.0,3.3786718923458605,Nièvre
58,2020-05-30,1,34,0,207182,0.4826674131922657,6.0,2.8960044791535946,Nièvre
58,2020-05-31,0,18,0,207182,0.0,6.0,2.8960044791535946,Nièvre
58,2020-06-01,0,32,0,207182,0.0,5.0,2.4133370659613287,Nièvre
58,2020-06-02,1,117,0,207182,0.4826674131922657,5.0,2.4133370659613287,Nièvre
58,2020-06-03,0,104,0,207182,0.0,5.0,2.4133370659613287,Nièvre
58,2020-06-04,1,94,0,207182,0.4826674131922657,5.0,2.4133370659613287,Nièvre
58,2020-06-05,0,98,0,207182,0.0,3.0,1.4480022395767973,Nièvre
58,2020-06-06,0,62,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-07,0,28,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-08,0,97,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-09,0,80,0,207182,0.0,1.0,0.4826674131922657,Nièvre
58,2020-06-10,2,91,0,207182,0.9653348263845314,3.0,1.4480022395767973,Nièvre
58,2020-06-11,0,89,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-12,0,107,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-13,0,38,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-14,0,20,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-15,0,89,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-16,0,111,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-17,0,133,0,207182,0.0,0.0,0.0,Nièvre
58,2020-06-18,0,125,0,207182,0.0,0.0,0.0,Nièvre
58,2020-06-19,1,91,0,207182,0.4826674131922657,1.0,0.4826674131922657,Nièvre
58,2020-06-20,0,36,0,207182,0.0,1.0,0.4826674131922657,Nièvre
58,2020-06-21,1,27,0,207182,0.4826674131922657,2.0,0.9653348263845314,Nièvre
58,2020-06-22,0,98,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-23,0,96,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-24,0,79,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-25,0,198,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-26,1,113,0,207182,0.4826674131922657,2.0,0.9653348263845314,Nièvre
58,2020-06-27,0,48,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-06-28,0,26,0,207182,0.0,1.0,0.4826674131922657,Nièvre
58,2020-06-29,3,120,0,207182,1.4480022395767973,4.0,1.9306696527690628,Nièvre
58,2020-06-30,0,129,0,207182,0.0,4.0,1.9306696527690628,Nièvre
58,2020-07-01,8,274,0,207182,3.8613393055381255,12.0,5.792008958307188,Nièvre
58,2020-07-02,1,227,0,207182,0.4826674131922657,13.0,6.274676371499455,Nièvre
58,2020-07-03,0,182,0,207182,0.0,12.0,5.792008958307188,Nièvre
58,2020-07-04,7,117,0,207182,3.3786718923458605,19.0,9.170680850653051,Nièvre
58,2020-07-05,0,16,0,207182,0.0,19.0,9.170680850653051,Nièvre
58,2020-07-06,1,307,0,207182,0.4826674131922657,17.0,8.205346024268518,Nièvre
58,2020-07-07,0,225,0,207182,0.0,17.0,8.205346024268518,Nièvre
58,2020-07-08,2,172,0,207182,0.9653348263845314,11.0,5.309341545114923,Nièvre
58,2020-07-09,3,151,0,207182,1.4480022395767973,13.0,6.274676371499455,Nièvre
58,2020-07-10,0,130,0,207182,0.0,13.0,6.274676371499455,Nièvre
58,2020-07-11,0,56,0,207182,0.0,6.0,2.8960044791535946,Nièvre
58,2020-07-12,0,30,0,207182,0.0,6.0,2.8960044791535946,Nièvre
58,2020-07-13,1,151,0,207182,0.4826674131922657,6.0,2.8960044791535946,Nièvre
58,2020-07-14,0,21,0,207182,0.0,6.0,2.8960044791535946,Nièvre
58,2020-07-15,2,144,0,207182,0.9653348263845314,6.0,2.8960044791535946,Nièvre
58,2020-07-16,1,169,0,207182,0.4826674131922657,4.0,1.9306696527690628,Nièvre
58,2020-07-17,2,174,0,207182,0.9653348263845314,6.0,2.8960044791535946,Nièvre
58,2020-07-18,0,60,0,207182,0.0,6.0,2.8960044791535946,Nièvre
58,2020-07-19,1,170,0,207182,0.4826674131922657,7.0,3.3786718923458605,Nièvre
58,2020-07-20,0,166,0,207182,0.0,6.0,2.8960044791535946,Nièvre
58,2020-07-21,0,148,0,207182,0.0,6.0,2.8960044791535946,Nièvre
58,2020-07-22,0,114,0,207182,0.0,4.0,1.9306696527690628,Nièvre
58,2020-07-23,1,146,0,207182,0.4826674131922657,4.0,1.9306696527690628,Nièvre
58,2020-07-24,0,167,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-07-25,1,69,0,207182,0.4826674131922657,3.0,1.4480022395767973,Nièvre
58,2020-07-26,1,302,0,207182,0.4826674131922657,3.0,1.4480022395767973,Nièvre
58,2020-07-27,0,150,0,207182,0.0,3.0,1.4480022395767973,Nièvre
58,2020-07-28,1,186,0,207182,0.4826674131922657,4.0,1.9306696527690628,Nièvre
58,2020-07-29,0,168,0,207182,0.0,4.0,1.9306696527690628,Nièvre
58,2020-07-30,1,168,0,207182,0.4826674131922657,4.0,1.9306696527690628,Nièvre
58,2020-07-31,0,276,0,207182,0.0,4.0,1.9306696527690628,Nièvre
58,2020-08-01,0,74,0,207182,0.0,3.0,1.4480022395767973,Nièvre
58,2020-08-02,0,28,0,207182,0.0,2.0,0.9653348263845314,Nièvre
58,2020-08-03,2,195,0,207182,0.9653348263845314,4.0,1.9306696527690628,Nièvre
58,2020-08-04,0,191,0,207182,0.0,3.0,1.4480022395767973,Nièvre
58,2020-08-05,1,196,0,207182,0.4826674131922657,4.0,1.9306696527690628,Nièvre
58,2020-08-06,1,194,0,207182,0.4826674131922657,4.0,1.9306696527690628,Nièvre
58,2020-08-07,2,247,0,207182,0.9653348263845314,6.0,2.8960044791535946,Nièvre
58,2020-08-08,2,72,0,207182,0.9653348263845314,8.0,3.8613393055381255,Nièvre
58,2020-08-09,0,25,0,207182,0.0,8.0,3.8613393055381255,Nièvre
58,2020-08-10,0,155,0,207182,0.0,6.0,2.8960044791535946,Nièvre
58,2020-08-11,4,180,0,207182,1.9306696527690628,10.0,4.826674131922657,Nièvre
58,2020-08-12,2,171,0,207182,0.9653348263845314,11.0,5.309341545114923,Nièvre
58,2020-08-13,0,164,0,207182,0.0,10.0,4.826674131922657,Nièvre
58,2020-08-14,1,210,0,207182,0.4826674131922657,9.0,4.344006718730392,Nièvre
58,2020-08-15,2,144,0,207182,0.9653348263845314,9.0,4.344006718730392,Nièvre
58,2020-08-16,1,34,0,207182,0.4826674131922657,10.0,4.826674131922657,Nièvre
58,2020-08-17,3,249,0,207182,1.4480022395767973,13.0,6.274676371499455,Nièvre
58,2020-08-18,2,286,0,207182,0.9653348263845314,11.0,5.309341545114923,Nièvre
58,2020-08-19,4,207,0,207182,1.9306696527690628,13.0,6.274676371499455,Nièvre
58,2020-08-20,3,205,0,207182,1.4480022395767973,16.0,7.722678611076251,Nièvre
58,2020-08-21,5,356,0,207182,2.4133370659613287,20.0,9.653348263845317,Nièvre
58,2020-08-22,0,265,0,207182,0.0,18.0,8.688013437460784,Nièvre
58,2020-08-23,0,32,0,207182,0.0,17.0,8.205346024268518,Nièvre
58,2020-08-24,10,300,0,207182,4.826674131922657,24.0,11.584017916614377,Nièvre
58,2020-08-25,5,234,0,207182,2.4133370659613287,27.0,13.032020156191175,Nièvre
58,2020-08-26,2,275,0,207182,0.9653348263845314,25.0,12.066685329806642,Nièvre
58,2020-08-27,7,286,0,207182,3.3786718923458605,29.0,13.997354982575708,Nièvre
58,2020-08-28,13,460,0,207182,6.274676371499455,37.0,17.858694288113828,Nièvre
58,2020-08-29,6,345,0,207182,2.8960044791535946,43.0,20.754698767267424,Nièvre
58,2020-08-30,2,45,0,207182,0.9653348263845314,45.0,21.720033593651962,Nièvre
58,2020-08-31,7,446,0,207182,3.3786718923458605,42.0,20.27203135407516,Nièvre
58,2020-09-01,8,435,0,207182,3.8613393055381255,45.0,21.720033593651962,Nièvre
58,2020-09-02,4,358,0,207182,1.9306696527690628,47.0,22.685368420036486,Nièvre
58,2020-09-03,16,383,0,207182,7.722678611076251,56.0,27.029375138766884,Nièvre
58,2020-09-04,10,347,0,207182,4.826674131922657,53.0,25.58137289919008,Nièvre
58,2020-09-05,2,247,0,207182,0.9653348263845314,49.0,23.650703246421017,Nièvre
58,2020-09-06,1,47,0,207182,0.4826674131922657,48.0,23.16803583322876,Nièvre
58,2020-09-07,14,507,0,207182,6.757343784691721,55.0,26.546707725574606,Nièvre
58,2020-09-08,10,540,0,207182,4.826674131922657,57.0,27.512042551959148,Nièvre
58,2020-09-09,5,562,0,207182,2.4133370659613287,58.0,27.99470996515141,Nièvre
58,2020-09-10,9,661,0,207182,4.344006718730392,51.0,24.61603807280555,Nièvre
58,2020-09-11,11,638,0,207182,5.309341545114923,52.0,25.09870548599782,Nièvre
58,2020-09-12,21,405,0,207182,10.13601567703758,71.0,34.269386336650875,Nièvre
58,2020-09-13,2,65,0,207182,0.9653348263845314,72.0,34.75205374984313,Nièvre
58,2020-09-14,20,516,0,207182,9.653348263845317,78.0,37.64805822899672,Nièvre
58,2020-09-15,15,585,0,207182,7.2400111978839865,83.0,40.06139529495805,Nièvre
58,2020-09-16,41,551,0,207182,19.789363940882897,119.0,57.43742216987962,Nièvre
58,2020-09-17,19,528,0,207182,9.170680850653051,129.0,62.26409630180228,Nièvre
58,2020-09-18,13,571,0,207182,6.274676371499455,131.0,63.22943112818682,Nièvre
58,2020-09-19,6,322,0,207182,2.8960044791535946,116.0,55.98941993030283,Nièvre
58,2020-09-20,0,36,0,207182,0.0,114.0,55.024085103918296,Nièvre
58,2020-09-21,22,373,0,207182,10.618683090229846,116.0,55.98941993030283,Nièvre
58,2020-09-22,11,481,0,207182,5.309341545114923,112.0,54.05875027753377,Nièvre
58,2020-09-23,17,456,0,207182,8.205346024268518,88.0,42.47473236091938,Nièvre
58,2020-09-24,9,412,0,207182,4.344006718730392,78.0,37.64805822899672,Nièvre
58,2020-09-25,15,379,0,207182,7.2400111978839865,80.0,38.61339305538126,Nièvre
58,2020-09-26,1,231,0,207182,0.4826674131922657,75.0,36.20005598941993,Nièvre
58,2020-09-27,1,53,0,207182,0.4826674131922657,76.0,36.682723402612204,Nièvre
58,2020-09-28,11,385,0,207182,5.309341545114923,65.0,31.37338185749727,Nièvre
58,2020-09-29,11,362,0,207182,5.309341545114923,65.0,31.37338185749727,Nièvre
58,2020-09-30,9,311,0,207182,4.344006718730392,57.0,27.512042551959148,Nièvre
58,2020-10-01,6,278,0,207182,2.8960044791535946,54.0,26.064040312382353,Nièvre
58,2020-10-02,9,293,0,207182,4.344006718730392,48.0,23.16803583322876,Nièvre
58,2020-10-03,4,227,0,207182,1.9306696527690628,51.0,24.61603807280555,Nièvre
58,2020-10-04,1,43,0,207182,0.4826674131922657,51.0,24.61603807280555,Nièvre
58,2020-10-05,13,333,0,207182,6.274676371499455,53.0,25.58137289919008,Nièvre
58,2020-10-06,20,303,0,207182,9.653348263845317,62.0,29.925379617920473,Nièvre
58,2020-10-07,30,305,0,207182,14.480022395767973,83.0,40.06139529495805,Nièvre
58,2020-10-08,20,304,0,207182,9.653348263845317,97.0,46.81873907964978,Nièvre
58,2020-10-09,29,420,0,207182,13.997354982575708,117.0,56.47208734349509,Nièvre
58,2020-10-10,4,134,0,207182,1.9306696527690628,117.0,56.47208734349509,Nièvre
58,2020-10-11,5,49,0,207182,2.4133370659613287,121.0,58.40275699626415,Nièvre
70,2020-05-13,1,101,0,236659,0.42254889947139135,,,Haute-Saône
70,2020-05-14,5,131,0,236659,2.1127444973569567,,,Haute-Saône
70,2020-05-15,2,204,0,236659,0.8450977989427827,,,Haute-Saône
70,2020-05-16,0,103,0,236659,0.0,,,Haute-Saône
70,2020-05-17,0,26,0,236659,0.0,,,Haute-Saône
70,2020-05-18,1,211,0,236659,0.42254889947139135,,,Haute-Saône
70,2020-05-19,1,252,0,236659,0.42254889947139135,10.0,4.225488994713913,Haute-Saône
70,2020-05-20,1,180,0,236659,0.42254889947139135,10.0,4.225488994713913,Haute-Saône
70,2020-05-21,0,10,0,236659,0.0,5.0,2.1127444973569567,Haute-Saône
70,2020-05-22,1,163,0,236659,0.42254889947139135,4.0,1.6901955978855654,Haute-Saône
70,2020-05-23,0,78,0,236659,0.0,4.0,1.6901955978855654,Haute-Saône
70,2020-05-24,0,6,0,236659,0.0,4.0,1.6901955978855654,Haute-Saône
70,2020-05-25,0,200,0,236659,0.0,3.0,1.267646698414174,Haute-Saône
70,2020-05-26,0,199,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-05-27,1,190,0,236659,0.42254889947139135,2.0,0.8450977989427827,Haute-Saône
70,2020-05-28,2,176,0,236659,0.8450977989427827,4.0,1.6901955978855654,Haute-Saône
70,2020-05-29,1,174,0,236659,0.42254889947139135,4.0,1.6901955978855654,Haute-Saône
70,2020-05-30,1,115,0,236659,0.42254889947139135,5.0,2.1127444973569567,Haute-Saône
70,2020-05-31,0,22,0,236659,0.0,5.0,2.1127444973569567,Haute-Saône
70,2020-06-01,0,50,0,236659,0.0,5.0,2.1127444973569567,Haute-Saône
70,2020-06-02,2,141,0,236659,0.8450977989427827,7.0,2.9578422962997397,Haute-Saône
70,2020-06-03,3,173,0,236659,1.267646698414174,9.0,3.802940095242522,Haute-Saône
70,2020-06-04,0,143,0,236659,0.0,7.0,2.9578422962997397,Haute-Saône
70,2020-06-05,0,135,0,236659,0.0,6.0,2.535293396828348,Haute-Saône
70,2020-06-06,1,124,0,236659,0.42254889947139135,6.0,2.535293396828348,Haute-Saône
70,2020-06-07,0,43,0,236659,0.0,6.0,2.535293396828348,Haute-Saône
70,2020-06-08,0,182,0,236659,0.0,6.0,2.535293396828348,Haute-Saône
70,2020-06-09,1,171,0,236659,0.42254889947139135,5.0,2.1127444973569567,Haute-Saône
70,2020-06-10,1,160,0,236659,0.42254889947139135,3.0,1.267646698414174,Haute-Saône
70,2020-06-11,2,101,0,236659,0.8450977989427827,5.0,2.1127444973569567,Haute-Saône
70,2020-06-12,1,133,0,236659,0.42254889947139135,6.0,2.535293396828348,Haute-Saône
70,2020-06-13,0,132,0,236659,0.0,5.0,2.1127444973569567,Haute-Saône
70,2020-06-14,0,42,0,236659,0.0,5.0,2.1127444973569567,Haute-Saône
70,2020-06-15,0,144,0,236659,0.0,5.0,2.1127444973569567,Haute-Saône
70,2020-06-16,0,148,0,236659,0.0,4.0,1.6901955978855654,Haute-Saône
70,2020-06-17,1,116,0,236659,0.42254889947139135,4.0,1.6901955978855654,Haute-Saône
70,2020-06-18,0,280,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-06-19,1,161,0,236659,0.42254889947139135,2.0,0.8450977989427827,Haute-Saône
70,2020-06-20,0,88,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-06-21,0,60,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-06-22,0,168,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-06-23,0,165,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-06-24,0,111,0,236659,0.0,1.0,0.42254889947139135,Haute-Saône
70,2020-06-25,0,99,0,236659,0.0,1.0,0.42254889947139135,Haute-Saône
70,2020-06-26,0,134,0,236659,0.0,0.0,0.0,Haute-Saône
70,2020-06-27,0,103,0,236659,0.0,0.0,0.0,Haute-Saône
70,2020-06-28,0,31,0,236659,0.0,0.0,0.0,Haute-Saône
70,2020-06-29,0,153,0,236659,0.0,0.0,0.0,Haute-Saône
70,2020-06-30,0,133,0,236659,0.0,0.0,0.0,Haute-Saône
70,2020-07-01,0,112,0,236659,0.0,0.0,0.0,Haute-Saône
70,2020-07-02,0,117,0,236659,0.0,0.0,0.0,Haute-Saône
70,2020-07-03,0,138,0,236659,0.0,0.0,0.0,Haute-Saône
70,2020-07-04,0,103,0,236659,0.0,0.0,0.0,Haute-Saône
70,2020-07-05,1,43,0,236659,0.42254889947139135,1.0,0.42254889947139135,Haute-Saône
70,2020-07-06,0,134,0,236659,0.0,1.0,0.42254889947139135,Haute-Saône
70,2020-07-07,1,246,0,236659,0.42254889947139135,2.0,0.8450977989427827,Haute-Saône
70,2020-07-08,0,237,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-09,0,136,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-10,0,367,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-11,0,90,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-12,1,29,0,236659,0.42254889947139135,2.0,0.8450977989427827,Haute-Saône
70,2020-07-13,0,157,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-14,0,21,0,236659,0.0,1.0,0.42254889947139135,Haute-Saône
70,2020-07-15,1,141,0,236659,0.42254889947139135,2.0,0.8450977989427827,Haute-Saône
70,2020-07-16,0,242,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-17,0,259,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-18,0,125,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-19,0,28,0,236659,0.0,1.0,0.42254889947139135,Haute-Saône
70,2020-07-20,0,193,0,236659,0.0,1.0,0.42254889947139135,Haute-Saône
70,2020-07-21,2,241,0,236659,0.8450977989427827,3.0,1.267646698414174,Haute-Saône
70,2020-07-22,0,238,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-23,0,209,0,236659,0.0,2.0,0.8450977989427827,Haute-Saône
70,2020-07-24,3,198,0,236659,1.267646698414174,5.0,2.1127444973569567,Haute-Saône
70,2020-07-25,0,146,0,236659,0.0,5.0,2.1127444973569567,Haute-Saône
70,2020-07-26,0,28,0,236659,0.0,5.0,2.1127444973569567,Haute-Saône
70,2020-07-27,1,213,0,236659,0.42254889947139135,6.0,2.535293396828348,Haute-Saône
70,2020-07-28,0,244,0,236659,0.0,4.0,1.6901955978855654,Haute-Saône
70,2020-07-29,1,210,0,236659,0.42254889947139135,5.0,2.1127444973569567,Haute-Saône
70,2020-07-30,2,184,0,236659,0.8450977989427827,7.0,2.9578422962997397,Haute-Saône
70,2020-07-31,3,226,0,236659,1.267646698414174,7.0,2.9578422962997397,Haute-Saône
70,2020-08-01,1,105,0,236659,0.42254889947139135,8.0,3.3803911957711317,Haute-Saône
70,2020-08-02,0,63,0,236659,0.0,8.0,3.3803911957711317,Haute-Saône
70,2020-08-03,5,273,0,236659,2.1127444973569567,12.0,5.070586793656696,Haute-Saône
70,2020-08-04,4,214,0,236659,1.6901955978855654,16.0,6.760782391542263,Haute-Saône
70,2020-08-05,2,178,0,236659,0.8450977989427827,17.0,7.183331291013652,Haute-Saône
70,2020-08-06,4,254,0,236659,1.6901955978855654,19.0,8.028429089956436,Haute-Saône
70,2020-08-07,10,215,0,236659,4.225488994713913,26.0,10.986271386256172,Haute-Saône
70,2020-08-08,3,148,0,236659,1.267646698414174,28.0,11.831369185198955,Haute-Saône
70,2020-08-09,0,38,0,236659,0.0,28.0,11.831369185198955,Haute-Saône
70,2020-08-10,8,284,0,236659,3.3803911957711317,31.0,13.09901588361313,Haute-Saône
70,2020-08-11,6,217,0,236659,2.535293396828348,33.0,13.944113682555912,Haute-Saône
70,2020-08-12,1,252,0,236659,0.42254889947139135,32.0,13.521564783084527,Haute-Saône
70,2020-08-13,3,299,0,236659,1.267646698414174,31.0,13.09901588361313,Haute-Saône
70,2020-08-14,7,371,0,236659,2.9578422962997397,28.0,11.831369185198955,Haute-Saône
70,2020-08-15,1,61,0,236659,0.42254889947139135,26.0,10.986271386256172,Haute-Saône
70,2020-08-16,3,36,0,236659,1.267646698414174,29.0,12.253918084670348,Haute-Saône
70,2020-08-17,10,399,0,236659,4.225488994713913,31.0,13.09901588361313,Haute-Saône
70,2020-08-18,5,300,0,236659,2.1127444973569567,30.0,12.67646698414174,Haute-Saône
70,2020-08-19,3,299,0,236659,1.267646698414174,32.0,13.521564783084527,Haute-Saône
70,2020-08-20,4,428,0,236659,1.6901955978855654,33.0,13.944113682555912,Haute-Saône
70,2020-08-21,2,377,0,236659,0.8450977989427827,28.0,11.831369185198955,Haute-Saône
70,2020-08-22,4,211,0,236659,1.6901955978855654,31.0,13.09901588361313,Haute-Saône
70,2020-08-23,0,42,0,236659,0.0,28.0,11.831369185198955,Haute-Saône
70,2020-08-24,6,577,0,236659,2.535293396828348,24.0,10.141173587313393,Haute-Saône
70,2020-08-25,5,459,0,236659,2.1127444973569567,24.0,10.141173587313393,Haute-Saône
70,2020-08-26,0,316,0,236659,0.0,21.0,8.873526888899217,Haute-Saône
70,2020-08-27,9,410,0,236659,3.802940095242522,26.0,10.986271386256172,Haute-Saône
70,2020-08-28,8,705,0,236659,3.3803911957711317,32.0,13.521564783084527,Haute-Saône
70,2020-08-29,9,236,0,236659,3.802940095242522,37.0,15.63430928044148,Haute-Saône
70,2020-08-30,0,63,0,236659,0.0,37.0,15.63430928044148,Haute-Saône
70,2020-08-31,10,479,0,236659,4.225488994713913,41.0,17.324504878327044,Haute-Saône
70,2020-09-01,8,352,0,236659,3.3803911957711317,44.0,18.592151576741212,Haute-Saône
70,2020-09-02,10,432,0,236659,4.225488994713913,54.0,22.81764057145513,Haute-Saône
70,2020-09-03,4,471,0,236659,1.6901955978855654,49.0,20.704896074098173,Haute-Saône
70,2020-09-04,10,615,0,236659,4.225488994713913,51.0,21.54999387304096,Haute-Saône
70,2020-09-05,12,275,0,236659,5.070586793656696,54.0,22.81764057145513,Haute-Saône
70,2020-09-06,0,36,0,236659,0.0,54.0,22.81764057145513,Haute-Saône
70,2020-09-07,10,552,0,236659,4.225488994713913,54.0,22.81764057145513,Haute-Saône
70,2020-09-08,12,544,0,236659,5.070586793656696,58.0,24.507836169340692,Haute-Saône
70,2020-09-09,8,638,0,236659,3.3803911957711317,56.0,23.662738370397914,Haute-Saône
70,2020-09-10,8,768,0,236659,3.3803911957711317,60.0,25.35293396828348,Haute-Saône
70,2020-09-11,2,637,0,236659,0.8450977989427827,52.0,21.972542772512345,Haute-Saône
70,2020-09-12,6,406,0,236659,2.535293396828348,46.0,19.437249375684,Haute-Saône
70,2020-09-13,3,52,0,236659,1.267646698414174,49.0,20.704896074098173,Haute-Saône
70,2020-09-14,6,686,0,236659,2.535293396828348,45.0,19.01470047621261,Haute-Saône
70,2020-09-15,9,592,0,236659,3.802940095242522,42.0,17.747053777798435,Haute-Saône
70,2020-09-16,6,542,0,236659,2.535293396828348,40.0,16.901955978855653,Haute-Saône
70,2020-09-17,6,469,0,236659,2.535293396828348,38.0,16.056858179912872,Haute-Saône
70,2020-09-18,13,513,0,236659,5.493135693128086,49.0,20.704896074098173,Haute-Saône
70,2020-09-19,3,278,0,236659,1.267646698414174,46.0,19.437249375684,Haute-Saône
70,2020-09-20,0,47,0,236659,0.0,43.0,18.16960267726983,Haute-Saône
70,2020-09-21,10,487,0,236659,4.225488994713913,47.0,19.85979827515539,Haute-Saône
70,2020-09-22,10,427,0,236659,4.225488994713913,48.0,20.282347174626786,Haute-Saône
70,2020-09-23,5,403,0,236659,2.1127444973569567,47.0,19.85979827515539,Haute-Saône
70,2020-09-24,6,353,0,236659,2.535293396828348,47.0,19.85979827515539,Haute-Saône
70,2020-09-25,9,405,0,236659,3.802940095242522,43.0,18.16960267726983,Haute-Saône
70,2020-09-26,9,229,0,236659,3.802940095242522,49.0,20.704896074098173,Haute-Saône
70,2020-09-27,2,50,0,236659,0.8450977989427827,51.0,21.54999387304096,Haute-Saône
70,2020-09-28,12,415,0,236659,5.070586793656696,53.0,22.395091671983746,Haute-Saône
70,2020-09-29,9,367,0,236659,3.802940095242522,52.0,21.972542772512345,Haute-Saône
70,2020-09-30,12,298,0,236659,5.070586793656696,59.0,24.93038506881209,Haute-Saône
70,2020-10-01,12,405,0,236659,5.070586793656696,65.0,27.46567846564044,Haute-Saône
70,2020-10-02,12,425,0,236659,5.070586793656696,68.0,28.73332516405461,Haute-Saône
70,2020-10-03,10,287,0,236659,4.225488994713913,69.0,29.155874063526007,Haute-Saône
70,2020-10-04,3,54,0,236659,1.267646698414174,70.0,29.578422962997394,Haute-Saône
70,2020-10-05,17,388,0,236659,7.183331291013652,75.0,31.69116746035435,Haute-Saône
70,2020-10-06,17,385,0,236659,7.183331291013652,83.0,35.071558656125475,Haute-Saône
70,2020-10-07,24,367,0,236659,10.141173587313393,95.0,40.142145449782184,Haute-Saône
70,2020-10-08,25,416,0,236659,10.563722486784783,108.0,45.63528114291026,Haute-Saône
70,2020-10-09,15,515,0,236659,6.33823349207087,111.0,46.902927841324434,Haute-Saône
70,2020-10-10,19,270,0,236659,8.028429089956436,120.0,50.70586793656696,Haute-Saône
70,2020-10-11,2,38,0,236659,0.8450977989427827,119.0,50.283319037095566,Haute-Saône
71,2020-05-13,5,483,0,553595,0.903187348151627,,,Saône-et-Loire
71,2020-05-14,15,457,0,553595,2.709562044454881,,,Saône-et-Loire
71,2020-05-15,9,596,0,553595,1.6257372266729286,,,Saône-et-Loire
71,2020-05-16,3,142,0,553595,0.5419124088909762,,,Saône-et-Loire
71,2020-05-17,3,66,0,553595,0.5419124088909762,,,Saône-et-Loire
71,2020-05-18,15,516,0,553595,2.709562044454881,,,Saône-et-Loire
71,2020-05-19,4,473,0,553595,0.7225498785213017,54.0,9.754423360037572,Saône-et-Loire
71,2020-05-20,7,616,0,553595,1.264462287412278,56.0,10.115698299298224,Saône-et-Loire
71,2020-05-21,0,70,0,553595,0.0,41.0,7.406136254843342,Saône-et-Loire
71,2020-05-22,7,451,0,553595,1.264462287412278,39.0,7.044861315582692,Saône-et-Loire
71,2020-05-23,3,147,0,553595,0.5419124088909762,39.0,7.044861315582692,Saône-et-Loire
71,2020-05-24,0,68,0,553595,0.0,36.0,6.5029489066917145,Saône-et-Loire
71,2020-05-25,12,529,0,553595,2.167649635563905,33.0,5.961036497800738,Saône-et-Loire
71,2020-05-26,2,460,0,553595,0.3612749392606509,31.0,5.599761558540088,Saône-et-Loire
71,2020-05-27,1,324,0,553595,0.18063746963032545,25.0,4.515936740758137,Saône-et-Loire
71,2020-05-28,1,319,0,553595,0.18063746963032545,26.0,4.6965742103884605,Saône-et-Loire
71,2020-05-29,1,373,0,553595,0.18063746963032545,20.0,3.612749392606508,Saône-et-Loire
71,2020-05-30,1,98,0,553595,0.18063746963032545,18.0,3.2514744533458573,Saône-et-Loire
71,2020-05-31,1,63,0,553595,0.18063746963032545,19.0,3.4321119229761834,Saône-et-Loire
71,2020-06-01,1,143,0,553595,0.18063746963032545,8.0,1.4450997570426034,Saône-et-Loire
