dep,jour,P,cl_age90,pop,taux_incidence_quot,positif_7j,taux_incid_7j
25,2020-08-28,34,0,539449.0,6.302727412600635,146.0,27.064653007049785
25,2020-08-29,17,0,539449.0,3.1513637063003177,160.0,29.65989370635593
25,2020-08-30,8,0,539449.0,1.4829946853177967,164.0,30.40139104901483
25,2020-08-31,45,0,539449.0,8.341845104912604,192.0,35.59187244762712
25,2020-09-01,30,0,539449.0,5.561230069941737,192.0,35.59187244762712
25,2020-09-02,30,0,539449.0,5.561230069941737,194.0,35.96262111895657
25,2020-09-03,22,0,539449.0,4.07823538462394,186.0,34.47962643363877
25,2020-09-04,56,0,539449.0,10.380962797224576,208.0,38.55786181826271
25,2020-09-05,30,0,539449.0,5.561230069941737,221.0,40.96772818190413
25,2020-09-06,6,0,539449.0,1.1122460139883474,219.0,40.596979510574684
25,2020-09-07,46,0,539449.0,8.52721944057733,220.0,40.7823538462394
25,2020-09-08,51,0,539449.0,9.454091118900953,241.0,44.67521489519862
25,2020-09-09,39,0,539449.0,7.229599090924259,250.0,46.34358391618114
25,2020-09-10,51,0,539449.0,9.454091118900953,279.0,51.719439650458156
25,2020-09-11,44,0,539449.0,8.15647076924788,267.0,49.494947622481455
25,2020-09-12,30,0,539449.0,5.561230069941737,267.0,49.494947622481455
25,2020-09-13,6,0,539449.0,1.1122460139883474,267.0,49.494947622481455
25,2020-09-14,77,0,539449.0,14.273823846183792,298.0,55.241552028087916
25,2020-09-15,63,0,539449.0,11.678583146877648,310.0,57.46604405606462
25,2020-09-16,67,0,539449.0,12.420080489536545,338.0,62.6565254546769
25,2020-09-17,81,0,539449.0,15.01532118884269,368.0,68.21775552461864
25,2020-09-18,64,0,539449.0,11.863957482542373,388.0,71.92524223791314
25,2020-09-19,32,0,539449.0,5.931978741271187,390.0,72.29599090924258
25,2020-09-20,5,0,539449.0,0.9268716783236228,389.0,72.11061657357786
25,2020-09-21,67,0,539449.0,12.420080489536545,379.0,70.2568732169306
25,2020-09-22,49,0,539449.0,9.083342447571503,365.0,67.66163251762447
25,2020-09-23,57,0,539449.0,10.5663371328893,355.0,65.80788916097723
25,2020-09-24,77,0,539449.0,14.273823846183792,351.0,65.06639181831832
25,2020-09-25,39,0,539449.0,7.229599090924259,326.0,60.43203342670021
25,2020-09-26,24,0,539449.0,4.44898405595339,318.0,58.94903874138242
25,2020-09-27,1,0,539449.0,0.18537433566472458,314.0,58.207541398723514
25,2020-09-28,59,0,539449.0,10.937085804218748,306.0,56.72454671340572
25,2020-09-29,41,0,539449.0,7.6003477622537075,298.0,55.241552028087916
25,2020-09-30,58,0,539449.0,10.751711468554024,299.0,55.42692636375264
25,2020-10-01,51,0,539449.0,9.454091118900953,273.0,50.60719363646981
25,2020-10-02,37,0,539449.0,6.858850419594808,271.0,50.236444965140365
25,2020-10-03,39,0,539449.0,7.229599090924259,286.0,53.01706000011122
25,2020-10-04,1,0,539449.0,0.18537433566472458,286.0,53.01706000011122
25,2020-10-05,68,0,539449.0,12.60545482520127,295.0,54.685429021093746
25,2020-10-06,47,0,539449.0,8.712593776242056,301.0,55.797675035082094
25,2020-10-07,66,0,539449.0,12.234706153871821,309.0,57.280669720399885
25,2020-10-08,94,0,539449.0,17.42518755248411,352.0,65.25176615398304
25,2020-10-09,83,0,539449.0,15.386069860172139,398.0,73.77898559456038
25,2020-10-10,67,0,539449.0,12.420080489536545,426.0,78.96946699317266
25,2020-10-11,10,0,539449.0,1.8537433566472457,435.0,80.63783601415518
25,2020-10-12,149,0,539449.0,27.620776014043958,516.0,95.65315720299787
25,2020-10-13,135,0,539449.0,25.025535314737816,604.0,111.96609874149365
25,2020-10-14,141,0,539449.0,26.137781328726163,679.0,125.86917391634798
25,2020-10-15,169,0,539449.0,31.32826272733845,754.0,139.77224909120233
25,2020-10-16,191,0,539449.0,35.40649811196239,862.0,159.79267734299256
25,2020-10-17,160,0,539449.0,29.65989370635593,955.0,177.03249055981195
25,2020-10-18,17,0,539449.0,3.1513637063003177,962.0,178.33011090946505
25,2020-10-19,321,0,539449.0,59.50516174837658,1134.0,210.21449664379764
25,2020-10-20,284,0,539449.0,52.64631132878177,1283.0,237.8352726578416
25,2020-10-21,375,0,539449.0,69.51537587427171,1517.0,281.2128672033872
25,2020-10-22,410,0,539449.0,76.00347762253706,1758.0,325.8880820985858
25,2020-10-23,423,0,539449.0,78.41334398617849,1990.0,368.8949279728019
25,2020-10-24,216,0,539449.0,40.0408565035805,2046.0,379.2758907700265
25,2020-10-25,37,0,539449.0,6.858850419594808,2066.0,382.9833774833209
25,2020-10-26,600,0,539449.0,111.22460139883472,2345.0,434.70281713377915
25,2020-10-27,533,0,539449.0,98.80452090929819,2594.0,480.8610267142955
25,2020-10-28,562,0,539449.0,104.18037664357522,2781.0,515.526027483599
25,2020-10-29,580,0,539449.0,107.51711468554024,2951.0,547.0396645466021
25,2020-10-30,681,0,539449.0,126.23992258767743,3209.0,594.8662431481011
25,2020-10-31,489,0,539449.0,90.64805014005032,3482.0,645.4734367845709
25,2020-11-01,39,0,539449.0,7.229599090924259,3484.0,645.8441854559004
25,2020-11-02,994,0,539449.0,184.26208965073621,3878.0,718.8816737078018
25,2020-11-03,793,0,539449.0,147.0018481821266,4138.0,767.0790009806303
25,2020-11-04,647,0,539449.0,119.9371951750768,4223.0,782.8358195121319
25,2020-11-05,593,0,539449.0,109.92698104918166,4236.0,785.2456858757732
25,2020-11-06,518,0,539449.0,96.02390587432733,4073.0,755.0296691624231
25,2020-11-07,325,0,539449.0,60.246659091035475,3909.0,724.6282781134083
25,2020-11-08,41,0,539449.0,7.6003477622537075,3911.0,724.9990267847378
25,2020-11-09,719,0,539449.0,133.28414734293696,3636.0,674.0210844769385
25,2020-11-10,573,0,539449.0,106.21949433588718,3416.0,633.2387306306991
25,2020-11-11,30,0,539449.0,5.561230069941737,2799.0,518.8627655255641
25,2020-11-12,585,0,539449.0,108.44398636386387,2791.0,517.3797708402462
25,2020-11-13,470,0,539449.0,87.12593776242055,2743.0,508.48180272833946
25,2020-11-14,170,0,539449.0,31.513637063003173,2588.0,479.7487807003072
25,2020-11-15,27,0,539449.0,5.0051070629475625,2574.0,477.153540001001
25,2020-11-16,461,0,539449.0,85.45756874143802,2316.0,429.3269613995021
25,2020-11-17,318,0,539449.0,58.94903874138242,2061.0,382.05650580499736
25,2020-11-18,235,0,539449.0,43.562968881210274,2266.0,420.0582446162658
25,2020-11-19,276,0,539449.0,51.16331664346398,1957.0,362.77757489586594
25,2020-11-20,242,0,539449.0,44.86058923086334,1729.0,320.5122263643088
25,2020-11-21,145,0,539449.0,26.87927867138506,1704.0,315.87786797269064
25,2020-11-22,23,0,539449.0,4.263609720288665,1700.0,315.13637063003176
25,2020-11-23,287,0,539449.0,53.202434335775955,1526.0,282.8812362243697
25,2020-11-24,192,0,539449.0,35.59187244762712,1400.0,259.52406993061436
25,2020-11-25,192,0,539449.0,35.59187244762712,1357.0,251.55297349703125
25,2020-11-26,190,0,539449.0,35.22112377629767,1271.0,235.6107806298649
25,2020-11-27,215,0,539449.0,39.85548216791578,1244.0,230.60567356691735
25,2020-11-28,141,0,539449.0,26.137781328726163,1240.0,229.86417622425847
25,2020-11-29,17,0,539449.0,3.1513637063003177,1234.0,228.7519302102701
25,2020-11-30,261,0,539449.0,48.382701608493115,1208.0,223.9321974829873
25,2020-12-01,208,0,539449.0,38.55786181826271,1224.0,226.8981868536229
25,2020-12-02,189,0,539449.0,35.03574944063294,1221.0,226.34206384662866
25,2020-12-03,204,0,539449.0,37.81636447560381,1235.0,228.93730454593484
25,2020-12-04,230,0,539449.0,42.63609720288665,1250.0,231.7179195809057
25,2020-12-05,147,0,539449.0,27.250027342714507,1256.0,232.83016559489405
25,2020-12-06,16,0,539449.0,2.9659893706355933,1255.0,232.64479125922932
25,2020-12-07,364,0,539449.0,67.47625818195974,1358.0,251.73834783269595
25,2020-12-08,182,0,539449.0,33.73812909097987,1332.0,246.9186151054131
25,2020-12-09,247,0,539449.0,45.78746090918696,1390.0,257.67032657396715
25,2020-12-10,237,0,539449.0,43.93371755253972,1423.0,263.78767965090304
25,2020-12-11,211,0,539449.0,39.11398482525688,1404.0,260.2655672732733
25,2020-12-12,190,0,539449.0,35.22112377629767,1447.0,268.23666370685646
25,2020-12-13,24,0,539449.0,4.44898405595339,1455.0,269.7196583921742
25,2020-12-14,318,0,539449.0,58.94903874138242,1409.0,261.1924389515969
25,2020-12-15,277,0,539449.0,51.348690979128705,1504.0,278.8030008397458
25,2020-12-16,275,0,539449.0,50.97794230779926,1532.0,283.993482238358
25,2020-12-17,264,0,539449.0,48.938824615487285,1559.0,288.99858930130557
25,2020-12-18,303,0,539449.0,56.168423706411545,1651.0,306.05302818246025
25,2020-12-19,184,0,539449.0,34.10887776230932,1645.0,304.9407821684719
25,2020-12-20,30,0,539449.0,5.561230069941737,1651.0,306.05302818246025
25,2020-12-21,392,0,539449.0,72.66673958057203,1725.0,319.77072902164986
25,2020-12-22,317,0,539449.0,58.763664405717684,1765.0,327.1857024482388
25,2020-12-23,268,0,539449.0,49.68032195814618,1758.0,325.8880820985858
25,2020-12-24,228,0,539449.0,42.2653485315572,1722.0,319.2146060146557
25,2020-12-25,9,0,539449.0,1.668369020982521,1428.0,264.7145513292267
25,2020-12-26,238,0,539449.0,44.119091888204444,1482.0,274.72476545512177
25,2020-12-27,9,0,539449.0,1.668369020982521,1461.0,270.83190440616255
25,2020-12-28,372,0,539449.0,68.95925286727754,1441.0,267.1244176928681
25,2020-12-29,321,0,539449.0,59.50516174837658,1445.0,267.865915035527
25,2020-12-30,380,0,539449.0,70.44224755259533,1557.0,288.62784062997616
25,2020-12-31,273,0,539449.0,50.60719363646981,1602.0,296.96968573488874
25,2021-01-01,11,0,539449.0,2.03911769231197,1604.0,297.34043440621815
25,2021-01-02,260,0,539449.0,48.19732727282839,1626.0,301.41866979084216
25,2021-01-03,15,0,539449.0,2.7806150349708685,1632.0,302.5309158048305
25,2021-01-04,483,0,539449.0,89.53580412606196,1743.0,323.10746706361493
