dep,jour,P,T,cl_age90,pop,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j,dep_ok
39,2020-08-19,3,352,0,257849.0,0.8522727272727272,26.0,1638.0,1.5873015873015872,Jura
39,2020-08-20,7,417,0,257849.0,1.6786570743405276,31.0,1836.0,1.6884531590413945,Jura
39,2020-08-21,7,459,0,257849.0,1.5250544662309369,32.0,1997.0,1.602403605408112,Jura
39,2020-08-22,4,264,0,257849.0,1.5151515151515151,35.0,2201.0,1.590186278964107,Jura
39,2020-08-23,0,66,0,257849.0,0.0,33.0,2221.0,1.4858171994597027,Jura
39,2020-08-24,6,404,0,257849.0,1.4851485148514851,34.0,2304.0,1.4756944444444444,Jura
39,2020-08-25,5,355,0,257849.0,1.4084507042253522,32.0,2317.0,1.3810962451445836,Jura
39,2020-08-26,7,533,0,257849.0,1.3133208255159476,36.0,2498.0,1.4411529223378703,Jura
39,2020-08-27,9,558,0,257849.0,1.6129032258064515,38.0,2639.0,1.4399393709738535,Jura
39,2020-08-28,12,635,0,257849.0,1.889763779527559,43.0,2815.0,1.5275310834813502,Jura
39,2020-08-29,7,321,0,257849.0,2.1806853582554515,46.0,2872.0,1.6016713091922006,Jura
39,2020-08-30,1,109,0,257849.0,0.9174311926605504,47.0,2915.0,1.6123499142367066,Jura
39,2020-08-31,6,520,0,257849.0,1.153846153846154,47.0,3031.0,1.5506433520290333,Jura
39,2020-09-01,18,639,0,257849.0,2.8169014084507045,60.0,3315.0,1.809954751131222,Jura
39,2020-09-02,7,451,0,257849.0,1.5521064301552108,60.0,3233.0,1.8558614290133,Jura
39,2020-09-03,5,451,0,257849.0,1.1086474501108647,56.0,3126.0,1.7914267434420987,Jura
39,2020-09-04,17,562,0,257849.0,3.0249110320284696,61.0,3053.0,1.9980347199475923,Jura
39,2020-09-05,6,384,0,257849.0,1.5625,60.0,3116.0,1.9255455712451863,Jura
39,2020-09-06,3,88,0,257849.0,3.4090909090909087,62.0,3095.0,2.0032310177705974,Jura
39,2020-09-07,6,426,0,257849.0,1.4084507042253522,62.0,3001.0,2.065978007330889,Jura
39,2020-09-08,16,570,0,257849.0,2.8070175438596485,60.0,2932.0,2.046384720327422,Jura
39,2020-09-09,10,738,0,257849.0,1.3550135501355014,63.0,3219.0,1.95712954333644,Jura
39,2020-09-10,8,609,0,257849.0,1.3136288998357963,66.0,3377.0,1.954397394136808,Jura
39,2020-09-11,13,737,0,257849.0,1.7639077340569878,62.0,3552.0,1.745495495495495,Jura
39,2020-09-12,16,538,0,257849.0,2.9739776951672865,72.0,3706.0,1.9427954668105771,Jura
39,2020-09-13,6,110,0,257849.0,5.454545454545454,75.0,3728.0,2.0118025751072963,Jura
39,2020-09-14,14,699,0,257849.0,2.0028612303290414,83.0,4001.0,2.0744813796550856,Jura
39,2020-09-15,10,768,0,257849.0,1.3020833333333337,77.0,4199.0,1.833769945225053,Jura
39,2020-09-16,18,947,0,257849.0,1.9007391763463568,85.0,4408.0,1.9283121597096193,Jura
39,2020-09-17,16,801,0,257849.0,1.9975031210986267,93.0,4600.0,2.0217391304347827,Jura
39,2020-09-18,14,654,0,257849.0,2.140672782874617,94.0,4517.0,2.0810272304626958,Jura
39,2020-09-19,4,382,0,257849.0,1.0471204188481675,82.0,4361.0,1.8803026828709009,Jura
39,2020-09-20,1,59,0,257849.0,1.6949152542372878,77.0,4310.0,1.7865429234338748,Jura
39,2020-09-21,22,661,0,257849.0,3.3282904689863844,85.0,4272.0,1.9897003745318351,Jura
39,2020-09-22,26,678,0,257849.0,3.834808259587021,101.0,4182.0,2.4151123864179818,Jura
39,2020-09-23,20,630,0,257849.0,3.1746031746031744,103.0,3865.0,2.6649417852522643,Jura
39,2020-09-24,26,598,0,257849.0,4.3478260869565215,113.0,3662.0,3.0857454942654288,Jura
39,2020-09-25,19,531,0,257849.0,3.5781544256120528,118.0,3539.0,3.334275218988415,Jura
39,2020-09-26,12,277,0,257849.0,4.332129963898916,126.0,3434.0,3.669190448456611,Jura
39,2020-09-27,2,62,0,257849.0,3.2258064516129035,127.0,3437.0,3.6950829211521667,Jura
39,2020-09-28,18,459,0,257849.0,3.92156862745098,123.0,3235.0,3.8021638330757344,Jura
39,2020-09-29,21,594,0,257849.0,3.5353535353535355,118.0,3151.0,3.744842907013647,Jura
39,2020-09-30,15,685,0,257849.0,2.18978102189781,113.0,3206.0,3.5246412975670616,Jura
39,2020-10-01,23,590,0,257849.0,3.898305084745763,110.0,3198.0,3.439649781113196,Jura
39,2020-10-02,29,569,0,257849.0,5.0966608084358525,120.0,3236.0,3.708281829419036,Jura
39,2020-10-03,28,365,0,257849.0,7.671232876712329,136.0,3324.0,4.0914560770156445,Jura
39,2020-10-04,0,103,0,257849.0,0.0,134.0,3365.0,3.982169390787518,Jura
39,2020-10-05,20,515,0,257849.0,3.883495145631068,136.0,3421.0,3.975445776088863,Jura
39,2020-10-06,32,626,0,257849.0,5.1118210862619815,147.0,3453.0,4.25716768027802,Jura
39,2020-10-07,36,622,0,257849.0,5.787781350482316,168.0,3390.0,4.955752212389379,Jura
39,2020-10-08,36,621,0,257849.0,5.797101449275362,181.0,3421.0,5.290850628471207,Jura
39,2020-10-09,76,718,0,257849.0,10.584958217270195,228.0,3570.0,6.386554621848738,Jura
39,2020-10-10,39,460,0,257849.0,8.478260869565217,239.0,3665.0,6.521145975443384,Jura
39,2020-10-11,5,90,0,257849.0,5.5555555555555545,244.0,3652.0,6.681270536692223,Jura
39,2020-10-12,69,661,0,257849.0,10.43872919818457,293.0,3798.0,7.714586624539231,Jura
39,2020-10-13,105,930,0,257849.0,11.29032258064516,366.0,4102.0,8.922476840565578,Jura
39,2020-10-14,110,1023,0,257849.0,10.752688172043008,440.0,4503.0,9.771263602043083,Jura
39,2020-10-15,117,1000,0,257849.0,11.7,521.0,4882.0,10.671855796804591,Jura
39,2020-10-16,152,1071,0,257849.0,14.19234360410831,597.0,5235.0,11.404011461318051,Jura
39,2020-10-17,71,710,0,257849.0,10.0,629.0,5485.0,11.46763901549681,Jura
39,2020-10-18,14,124,0,257849.0,11.29032258064516,638.0,5519.0,11.56006522920819,Jura
39,2020-10-19,176,1043,0,257849.0,16.874400767018216,745.0,5901.0,12.624978817149634,Jura
39,2020-10-20,262,1500,0,257849.0,17.466666666666665,902.0,6471.0,13.939112965538554,Jura
39,2020-10-21,257,1336,0,257849.0,19.236526946107787,1049.0,6784.0,15.462853773584905,Jura
39,2020-10-22,268,1456,0,257849.0,18.406593406593412,1200.0,7240.0,16.574585635359117,Jura
39,2020-10-23,310,1750,0,257849.0,17.714285714285708,1358.0,7919.0,17.148629877509787,Jura
39,2020-10-24,165,948,0,257849.0,17.405063291139246,1452.0,8157.0,17.800662008091212,Jura
39,2020-10-25,41,191,0,257849.0,21.46596858638744,1479.0,8224.0,17.983949416342412,Jura
39,2020-10-26,305,1784,0,257849.0,17.09641255605381,1608.0,8965.0,17.936419408812046,Jura
39,2020-10-27,350,1737,0,257849.0,20.149683362118594,1696.0,9202.0,18.430775918278638,Jura
39,2020-10-28,290,1613,0,257849.0,17.978921264724114,1729.0,9479.0,18.240320708935545,Jura
39,2020-10-29,377,1819,0,257849.0,20.72567344694887,1838.0,9842.0,18.675066043487092,Jura
39,2020-10-30,296,1846,0,257849.0,16.034669555796313,1824.0,9938.0,18.353793519822904,Jura
39,2020-10-31,211,1003,0,257849.0,21.03688933200399,1870.0,9993.0,18.713099169418594,Jura
39,2020-11-01,40,170,0,257849.0,23.529411764705877,1869.0,9972.0,18.7424789410349,Jura
39,2020-11-02,380,1885,0,257849.0,20.159151193633953,1944.0,10073.0,19.299116449915616,Jura
39,2020-11-03,315,1735,0,257849.0,18.155619596541786,1909.0,10071.0,18.955416542547912,Jura
39,2020-11-04,326,1934,0,257849.0,16.85625646328852,1945.0,10392.0,18.71632024634334,Jura
39,2020-11-05,273,1935,0,257849.0,14.108527131782946,1841.0,10508.0,17.5199847735059,Jura
39,2020-11-06,291,2212,0,257849.0,13.155515370705244,1836.0,10874.0,16.88431120102998,Jura
39,2020-11-07,114,842,0,257849.0,13.539192399049881,1739.0,10713.0,16.23261458041632,Jura
39,2020-11-08,34,162,0,257849.0,20.987654320987648,1733.0,10705.0,16.188696870621204,Jura
39,2020-11-09,274,1798,0,257849.0,15.239154616240267,1627.0,10618.0,15.323036353362214,Jura
39,2020-11-10,239,1767,0,257849.0,13.52574985851726,1551.0,10650.0,14.563380281690142,Jura
39,2020-11-11,39,284,0,257849.0,13.732394366197186,1264.0,9000.0,14.044444444444444,Jura
39,2020-11-12,196,1961,0,257849.0,9.994900560938296,1187.0,9026.0,13.150897407489474,Jura
39,2020-11-13,202,1808,0,257849.0,11.172566371681416,1098.0,8622.0,12.734864300626304,Jura
39,2020-11-14,82,575,0,257849.0,14.26086956521739,1066.0,8355.0,12.758827049670856,Jura
39,2020-11-15,10,71,0,257849.0,14.084507042253524,1042.0,8264.0,12.60890609874153,Jura
39,2020-11-16,164,1672,0,257849.0,9.808612440191387,932.0,8138.0,11.452445318260017,Jura
39,2020-11-17,114,1112,0,257849.0,10.251798561151078,807.0,7483.0,10.784444741413873,Jura
39,2020-11-18,112,1007,0,257849.0,11.122144985104267,880.0,8206.0,10.723860589812332,Jura
39,2020-11-19,97,1153,0,257849.0,8.412836079791846,781.0,7398.0,10.55690727223574,Jura
39,2020-11-20,88,1052,0,257849.0,8.365019011406844,667.0,6642.0,10.042155977115328,Jura
39,2020-11-21,47,457,0,257849.0,10.284463894967178,632.0,6524.0,9.687308399754752,Jura
39,2020-11-22,10,108,0,257849.0,9.25925925925926,632.0,6561.0,9.632677945435148,Jura
39,2020-11-23,96,1077,0,257849.0,8.913649025069637,564.0,5966.0,9.453570231310762,Jura
39,2020-11-24,73,828,0,257849.0,8.816425120772948,523.0,5682.0,9.204505455825414,Jura
39,2020-11-25,83,879,0,257849.0,9.442548350398178,494.0,5554.0,8.894490457328052,Jura
39,2020-11-26,85,943,0,257849.0,9.013785790031813,482.0,5344.0,9.01946107784431,Jura
39,2020-11-27,103,1099,0,257849.0,9.372156505914466,497.0,5391.0,9.219068818401038,Jura
39,2020-11-28,64,538,0,257849.0,11.895910780669146,514.0,5472.0,9.39327485380117,Jura
39,2020-11-29,8,75,0,257849.0,10.666666666666668,512.0,5439.0,9.413495127780845,Jura
39,2020-11-30,96,1096,0,257849.0,8.75912408759124,512.0,5458.0,9.380725540491023,Jura
39,2020-12-01,78,943,0,257849.0,8.271474019088016,517.0,5573.0,9.276870626233627,Jura
39,2020-12-02,93,930,0,257849.0,10.0,527.0,5624.0,9.370554765291605,Jura
39,2020-12-03,66,991,0,257849.0,6.659939455095862,508.0,5672.0,8.956276445698169,Jura
39,2020-12-04,107,1056,0,257849.0,10.132575757575758,512.0,5629.0,9.095754130396164,Jura
39,2020-12-05,51,533,0,257849.0,9.568480300187618,499.0,5624.0,8.872688477951636,Jura
39,2020-12-06,13,90,0,257849.0,14.444444444444445,504.0,5639.0,8.937754921085299,Jura
39,2020-12-07,112,1141,0,257849.0,9.8159509202454,520.0,5684.0,9.148486980999296,Jura
39,2020-12-08,126,1051,0,257849.0,11.988582302568982,568.0,5792.0,9.806629834254144,Jura
39,2020-12-09,103,1158,0,257849.0,8.894645941278066,578.0,6020.0,9.601328903654485,Jura
39,2020-12-10,82,1158,0,257849.0,7.081174438687392,594.0,6187.0,9.600775820268304,Jura
39,2020-12-11,104,1228,0,257849.0,8.469055374592834,591.0,6359.0,9.293914137442997,Jura
39,2020-12-12,55,528,0,257849.0,10.416666666666668,595.0,6354.0,9.36418004406673,Jura
39,2020-12-13,23,132,0,257849.0,17.424242424242426,605.0,6396.0,9.459036898061287,Jura
39,2020-12-14,144,1383,0,257849.0,10.412147505422993,637.0,6638.0,9.596263934920158,Jura
39,2020-12-15,157,1221,0,257849.0,12.858312858312859,668.0,6808.0,9.811985898942421,Jura
39,2020-12-16,149,1336,0,257849.0,11.152694610778443,714.0,6986.0,10.220440881763528,Jura
39,2020-12-17,114,1483,0,257849.0,7.687120701281188,746.0,7311.0,10.203802489399537,Jura
39,2020-12-18,118,1736,0,257849.0,6.797235023041473,760.0,7819.0,9.71991303235708,Jura
39,2020-12-19,75,958,0,257849.0,7.828810020876826,780.0,8249.0,9.455691598981693,Jura
39,2020-12-20,19,165,0,257849.0,11.515151515151516,776.0,8282.0,9.369717459550833,Jura
39,2020-12-21,169,2201,0,257849.0,7.678328032712402,801.0,9100.0,8.802197802197801,Jura
39,2020-12-22,136,2658,0,257849.0,5.116629044394282,780.0,10537.0,7.40248647622663,Jura
39,2020-12-23,131,2559,0,257849.0,5.119187182493161,762.0,11760.0,6.479591836734693,Jura
39,2020-12-24,123,1976,0,257849.0,6.224696356275302,771.0,12253.0,6.292336570635762,Jura
39,2020-12-25,13,123,0,257849.0,10.569105691056912,666.0,10640.0,6.259398496240602,Jura
39,2020-12-26,77,878,0,257849.0,8.769931662870157,668.0,10560.0,6.325757575757576,Jura
39,2020-12-27,11,90,0,257849.0,12.222222222222221,660.0,10485.0,6.294706723891273,Jura
39,2020-12-28,195,1524,0,257849.0,12.795275590551181,686.0,9808.0,6.9942903752039145,Jura
39,2020-12-29,162,1519,0,257849.0,10.664911125740618,712.0,8669.0,8.213173376398663,Jura
39,2020-12-30,182,1687,0,257849.0,10.78838174273859,763.0,7797.0,9.785815057073233,Jura
39,2020-12-31,161,1658,0,257849.0,9.71049457177322,801.0,7479.0,10.709987966305656,Jura
58,2020-05-13,0,177,0,199596.0,0.0,,,,Nievre
58,2020-05-14,0,93,0,199596.0,0.0,,,,Nievre
58,2020-05-15,29,260,0,199596.0,11.153846153846157,,,,Nievre
58,2020-05-16,1,19,0,199596.0,5.263157894736842,,,,Nievre
58,2020-05-17,0,12,0,199596.0,0.0,,,,Nievre
58,2020-05-18,1,145,0,199596.0,0.6896551724137931,,,,Nievre
58,2020-05-19,0,164,0,199596.0,0.0,31.0,870.0,3.5632183908045976,Nievre
58,2020-05-20,2,178,0,199596.0,1.1235955056179776,33.0,871.0,3.7887485648679684,Nievre
58,2020-05-21,0,31,0,199596.0,0.0,33.0,809.0,4.07911001236094,Nievre
58,2020-05-22,0,101,0,199596.0,0.0,4.0,650.0,0.6153846153846154,Nievre
58,2020-05-23,2,31,0,199596.0,6.451612903225807,5.0,662.0,0.7552870090634441,Nievre
58,2020-05-24,0,32,0,199596.0,0.0,5.0,682.0,0.7331378299120235,Nievre
58,2020-05-25,1,145,0,199596.0,0.6896551724137931,5.0,682.0,0.7331378299120235,Nievre
58,2020-05-26,1,153,0,199596.0,0.6535947712418301,6.0,671.0,0.8941877794336811,Nievre
58,2020-05-27,0,131,0,199596.0,0.0,4.0,624.0,0.641025641025641,Nievre
58,2020-05-28,1,115,0,199596.0,0.8695652173913043,5.0,708.0,0.7062146892655368,Nievre
58,2020-05-29,2,87,0,199596.0,2.2988505747126435,7.0,694.0,1.0086455331412103,Nievre
58,2020-05-30,1,35,0,199596.0,2.8571428571428568,6.0,698.0,0.8595988538681949,Nievre
58,2020-05-31,0,18,0,199596.0,0.0,6.0,684.0,0.8771929824561403,Nievre
58,2020-06-01,0,32,0,199596.0,0.0,5.0,571.0,0.8756567425569177,Nievre
58,2020-06-02,1,119,0,199596.0,0.8403361344537815,5.0,537.0,0.931098696461825,Nievre
58,2020-06-03,0,108,0,199596.0,0.0,5.0,514.0,0.9727626459143968,Nievre
58,2020-06-04,1,101,0,199596.0,0.99009900990099,5.0,500.0,1.0,Nievre
58,2020-06-05,0,108,0,199596.0,0.0,3.0,521.0,0.5758157389635317,Nievre
58,2020-06-06,0,64,0,199596.0,0.0,2.0,550.0,0.3636363636363637,Nievre
58,2020-06-07,0,28,0,199596.0,0.0,2.0,560.0,0.35714285714285715,Nievre
58,2020-06-08,0,111,0,199596.0,0.0,2.0,639.0,0.3129890453834116,Nievre
58,2020-06-09,0,98,0,199596.0,0.0,1.0,618.0,0.16181229773462785,Nievre
58,2020-06-10,2,111,0,199596.0,1.8018018018018016,3.0,621.0,0.4830917874396135,Nievre
58,2020-06-11,0,108,0,199596.0,0.0,2.0,628.0,0.3184713375796179,Nievre
58,2020-06-12,0,119,0,199596.0,0.0,2.0,639.0,0.3129890453834116,Nievre
58,2020-06-13,0,42,0,199596.0,0.0,2.0,617.0,0.3241491085899514,Nievre
58,2020-06-14,0,22,0,199596.0,0.0,2.0,611.0,0.3273322422258593,Nievre
58,2020-06-15,0,112,0,199596.0,0.0,2.0,612.0,0.32679738562091504,Nievre
58,2020-06-16,0,133,0,199596.0,0.0,2.0,647.0,0.3091190108191654,Nievre
58,2020-06-17,0,156,0,199596.0,0.0,0.0,692.0,0.0,Nievre
58,2020-06-18,0,149,0,199596.0,0.0,0.0,733.0,0.0,Nievre
58,2020-06-19,1,98,0,199596.0,1.020408163265306,1.0,712.0,0.1404494382022472,Nievre
58,2020-06-20,0,44,0,199596.0,0.0,1.0,714.0,0.1400560224089636,Nievre
58,2020-06-21,1,32,0,199596.0,3.125,2.0,724.0,0.2762430939226519,Nievre
58,2020-06-22,0,131,0,199596.0,0.0,2.0,743.0,0.2691790040376851,Nievre
58,2020-06-23,0,113,0,199596.0,0.0,2.0,723.0,0.2766251728907331,Nievre
58,2020-06-24,0,86,0,199596.0,0.0,2.0,653.0,0.3062787136294028,Nievre
58,2020-06-25,0,217,0,199596.0,0.0,2.0,721.0,0.27739251040221913,Nievre
58,2020-06-26,1,134,0,199596.0,0.7462686567164178,2.0,757.0,0.26420079260237783,Nievre
58,2020-06-27,0,53,0,199596.0,0.0,2.0,766.0,0.2610966057441253,Nievre
58,2020-06-28,0,30,0,199596.0,0.0,1.0,764.0,0.13089005235602094,Nievre
58,2020-06-29,3,143,0,199596.0,2.097902097902098,4.0,776.0,0.5154639175257731,Nievre
58,2020-06-30,0,147,0,199596.0,0.0,4.0,810.0,0.4938271604938271,Nievre
58,2020-07-01,8,293,0,199596.0,2.7303754266211606,12.0,1017.0,1.1799410029498525,Nievre
58,2020-07-02,1,261,0,199596.0,0.3831417624521072,13.0,1061.0,1.2252591894439209,Nievre
58,2020-07-03,0,226,0,199596.0,0.0,12.0,1153.0,1.0407632263660018,Nievre
58,2020-07-04,7,136,0,199596.0,5.147058823529411,19.0,1236.0,1.5372168284789645,Nievre
58,2020-07-05,0,21,0,199596.0,0.0,19.0,1227.0,1.5484922575387123,Nievre
58,2020-07-06,1,333,0,199596.0,0.3003003003003003,17.0,1417.0,1.1997177134791814,Nievre
58,2020-07-07,0,243,0,199596.0,0.0,17.0,1513.0,1.1235955056179776,Nievre
58,2020-07-08,2,187,0,199596.0,1.06951871657754,11.0,1407.0,0.7818052594171997,Nievre
58,2020-07-09,3,167,0,199596.0,1.7964071856287425,13.0,1313.0,0.99009900990099,Nievre
58,2020-07-10,0,147,0,199596.0,0.0,13.0,1234.0,1.0534846029173421,Nievre
58,2020-07-11,0,61,0,199596.0,0.0,6.0,1159.0,0.5176876617773942,Nievre
58,2020-07-12,0,35,0,199596.0,0.0,6.0,1173.0,0.5115089514066496,Nievre
58,2020-07-13,1,180,0,199596.0,0.5555555555555556,6.0,1020.0,0.5882352941176471,Nievre
58,2020-07-14,0,27,0,199596.0,0.0,6.0,804.0,0.7462686567164178,Nievre
58,2020-07-15,2,207,0,199596.0,0.966183574879227,6.0,824.0,0.7281553398058253,Nievre
58,2020-07-16,1,207,0,199596.0,0.4830917874396135,4.0,864.0,0.4629629629629629,Nievre
58,2020-07-17,2,215,0,199596.0,0.9302325581395348,6.0,932.0,0.6437768240343348,Nievre
58,2020-07-18,0,73,0,199596.0,0.0,6.0,944.0,0.6355932203389831,Nievre
58,2020-07-19,1,177,0,199596.0,0.5649717514124294,7.0,1086.0,0.6445672191528545,Nievre
58,2020-07-20,0,202,0,199596.0,0.0,6.0,1108.0,0.5415162454873645,Nievre
58,2020-07-21,0,185,0,199596.0,0.0,6.0,1266.0,0.4739336492890995,Nievre
58,2020-07-22,0,173,0,199596.0,0.0,4.0,1232.0,0.3246753246753247,Nievre
58,2020-07-23,1,177,0,199596.0,0.5649717514124294,4.0,1202.0,0.33277870216306155,Nievre
58,2020-07-24,0,194,0,199596.0,0.0,2.0,1181.0,0.1693480101608806,Nievre
58,2020-07-25,1,79,0,199596.0,1.2658227848101269,3.0,1187.0,0.2527379949452401,Nievre
58,2020-07-26,1,307,0,199596.0,0.3257328990228013,3.0,1317.0,0.2277904328018223,Nievre
58,2020-07-27,0,199,0,199596.0,0.0,3.0,1314.0,0.22831050228310498,Nievre
58,2020-07-28,1,211,0,199596.0,0.4739336492890995,4.0,1340.0,0.2985074626865672,Nievre
58,2020-07-29,0,244,0,199596.0,0.0,4.0,1411.0,0.28348688873139616,Nievre
58,2020-07-30,1,188,0,199596.0,0.5319148936170213,4.0,1422.0,0.2812939521800281,Nievre
58,2020-07-31,0,312,0,199596.0,0.0,4.0,1540.0,0.2597402597402597,Nievre
58,2020-08-01,0,88,0,199596.0,0.0,3.0,1549.0,0.19367333763718528,Nievre
58,2020-08-02,0,36,0,199596.0,0.0,2.0,1278.0,0.1564945226917058,Nievre
58,2020-08-03,2,244,0,199596.0,0.819672131147541,4.0,1323.0,0.30234315948601664,Nievre
58,2020-08-04,0,219,0,199596.0,0.0,3.0,1331.0,0.2253944402704733,Nievre
58,2020-08-05,1,280,0,199596.0,0.35714285714285715,4.0,1367.0,0.2926115581565472,Nievre
58,2020-08-06,1,224,0,199596.0,0.4464285714285714,4.0,1403.0,0.2851033499643621,Nievre
58,2020-08-07,2,286,0,199596.0,0.6993006993006993,6.0,1377.0,0.4357298474945534,Nievre
58,2020-08-08,2,87,0,199596.0,2.2988505747126435,8.0,1376.0,0.5813953488372093,Nievre
58,2020-08-09,0,34,0,199596.0,0.0,8.0,1374.0,0.5822416302765648,Nievre
58,2020-08-10,0,192,0,199596.0,0.0,6.0,1322.0,0.453857791225416,Nievre
58,2020-08-11,4,281,0,199596.0,1.4234875444839856,10.0,1384.0,0.7225433526011561,Nievre
58,2020-08-12,2,207,0,199596.0,0.966183574879227,11.0,1311.0,0.8390541571319604,Nievre
58,2020-08-13,0,193,0,199596.0,0.0,10.0,1280.0,0.78125,Nievre
58,2020-08-14,1,255,0,199596.0,0.392156862745098,9.0,1249.0,0.7205764611689351,Nievre
58,2020-08-15,2,158,0,199596.0,1.2658227848101269,9.0,1320.0,0.6818181818181818,Nievre
58,2020-08-16,1,44,0,199596.0,2.272727272727273,10.0,1330.0,0.7518796992481203,Nievre
58,2020-08-17,3,303,0,199596.0,0.99009900990099,13.0,1441.0,0.9021512838306732,Nievre
58,2020-08-18,2,399,0,199596.0,0.5012531328320802,11.0,1559.0,0.7055805003207184,Nievre
58,2020-08-19,4,236,0,199596.0,1.6949152542372878,13.0,1588.0,0.8186397984886651,Nievre
58,2020-08-20,3,252,0,199596.0,1.1904761904761905,16.0,1647.0,0.971463266545234,Nievre
58,2020-08-21,5,412,0,199596.0,1.2135922330097086,20.0,1804.0,1.1086474501108647,Nievre
58,2020-08-22,0,283,0,199596.0,0.0,18.0,1929.0,0.9331259720062208,Nievre
58,2020-08-23,0,44,0,199596.0,0.0,17.0,1929.0,0.8812856402280975,Nievre
58,2020-08-24,10,364,0,199596.0,2.7472527472527477,24.0,1990.0,1.2060301507537687,Nievre
58,2020-08-25,5,345,0,199596.0,1.4492753623188406,27.0,1936.0,1.3946280991735538,Nievre
58,2020-08-26,2,321,0,199596.0,0.6230529595015576,25.0,2021.0,1.2370113805047007,Nievre
58,2020-08-27,7,326,0,199596.0,2.147239263803681,29.0,2095.0,1.3842482100238664,Nievre
58,2020-08-28,13,522,0,199596.0,2.490421455938697,37.0,2205.0,1.6780045351473922,Nievre
58,2020-08-29,6,380,0,199596.0,1.5789473684210529,43.0,2302.0,1.8679409209383144,Nievre
58,2020-08-30,2,57,0,199596.0,3.5087719298245608,45.0,2315.0,1.9438444924406049,Nievre
58,2020-08-31,7,520,0,199596.0,1.3461538461538465,42.0,2471.0,1.6997167138810199,Nievre
58,2020-09-01,8,500,0,199596.0,1.6,45.0,2626.0,1.7136329017517136,Nievre
58,2020-09-02,4,486,0,199596.0,0.8230452674897121,47.0,2791.0,1.6839842350412042,Nievre
58,2020-09-03,16,461,0,199596.0,3.470715835140998,56.0,2926.0,1.9138755980861244,Nievre
58,2020-09-04,10,421,0,199596.0,2.375296912114014,53.0,2825.0,1.8761061946902653,Nievre
58,2020-09-05,2,275,0,199596.0,0.7272727272727273,49.0,2720.0,1.801470588235294,Nievre
58,2020-09-06,1,57,0,199596.0,1.7543859649122806,48.0,2720.0,1.7647058823529411,Nievre
58,2020-09-07,14,623,0,199596.0,2.247191011235955,55.0,2823.0,1.9482819695359543,Nievre
58,2020-09-08,10,737,0,199596.0,1.35685210312076,57.0,3060.0,1.862745098039216,Nievre
58,2020-09-09,5,647,0,199596.0,0.7727975270479135,58.0,3221.0,1.8006830176963675,Nievre
58,2020-09-10,9,743,0,199596.0,1.2113055181695829,51.0,3503.0,1.4558949471881244,Nievre
58,2020-09-11,11,693,0,199596.0,1.5873015873015872,52.0,3775.0,1.3774834437086092,Nievre
58,2020-09-12,21,477,0,199596.0,4.402515723270441,71.0,3977.0,1.7852652753331657,Nievre
58,2020-09-13,2,79,0,199596.0,2.5316455696202533,72.0,3999.0,1.8004501125281318,Nievre
58,2020-09-14,20,678,0,199596.0,2.949852507374631,78.0,4054.0,1.9240256536753824,Nievre
58,2020-09-15,15,698,0,199596.0,2.148997134670487,83.0,4015.0,2.067247820672478,Nievre
58,2020-09-16,41,642,0,199596.0,6.386292834890965,119.0,4010.0,2.9675810473815463,Nievre
58,2020-09-17,19,606,0,199596.0,3.1353135313531357,129.0,3873.0,3.3307513555383426,Nievre
58,2020-09-18,13,650,0,199596.0,2.0,131.0,3830.0,3.4203655352480418,Nievre
58,2020-09-19,6,368,0,199596.0,1.6304347826086956,116.0,3721.0,3.117441547970976,Nievre
58,2020-09-20,0,54,0,199596.0,0.0,114.0,3696.0,3.0844155844155843,Nievre
58,2020-09-21,23,484,0,199596.0,4.752066115702481,117.0,3502.0,3.340948029697316,Nievre
58,2020-09-22,11,702,0,199596.0,1.566951566951567,113.0,3506.0,3.223046206503138,Nievre
58,2020-09-23,17,575,0,199596.0,2.9565217391304346,89.0,3439.0,2.587961616749055,Nievre
58,2020-09-24,9,500,0,199596.0,1.7999999999999998,79.0,3333.0,2.37023702370237,Nievre
58,2020-09-25,15,441,0,199596.0,3.4013605442176877,81.0,3124.0,2.592829705505762,Nievre
58,2020-09-26,1,300,0,199596.0,0.33333333333333337,76.0,3056.0,2.486910994764398,Nievre
58,2020-09-27,1,77,0,199596.0,1.2987012987012987,77.0,3079.0,2.500811951932446,Nievre
58,2020-09-28,11,499,0,199596.0,2.2044088176352705,65.0,3094.0,2.100840336134454,Nievre
58,2020-09-29,11,448,0,199596.0,2.455357142857143,65.0,2840.0,2.288732394366197,Nievre
58,2020-09-30,9,477,0,199596.0,1.8867924528301887,57.0,2742.0,2.0787746170678334,Nievre
58,2020-10-01,6,349,0,199596.0,1.7191977077363898,54.0,2591.0,2.084137398687765,Nievre
58,2020-10-02,9,389,0,199596.0,2.3136246786632393,48.0,2539.0,1.8905080740448996,Nievre
58,2020-10-03,4,281,0,199596.0,1.4234875444839856,51.0,2520.0,2.023809523809524,Nievre
58,2020-10-04,1,56,0,199596.0,1.7857142857142856,51.0,2499.0,2.0408163265306123,Nievre
58,2020-10-05,13,446,0,199596.0,2.914798206278027,53.0,2446.0,2.1668029435813576,Nievre
58,2020-10-06,20,440,0,199596.0,4.545454545454546,62.0,2438.0,2.543068088597211,Nievre
58,2020-10-07,30,367,0,199596.0,8.174386920980927,83.0,2328.0,3.565292096219931,Nievre
