dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j
71,2020-05-13,5,482,0,1.0373443983402488,,,
71,2020-05-14,15,456,0,3.289473684210526,,,
71,2020-05-15,9,596,0,1.5100671140939599,,,
71,2020-05-16,3,142,0,2.112676056338028,,,
71,2020-05-17,3,66,0,4.545454545454546,,,
71,2020-05-18,15,516,0,2.9069767441860463,,,
71,2020-05-19,4,472,0,0.847457627118644,54.0,2730.0,1.9780219780219779
71,2020-05-20,7,616,0,1.1363636363636365,56.0,2864.0,1.9553072625698324
71,2020-05-21,0,70,0,0.0,41.0,2478.0,1.6545601291364003
71,2020-05-22,7,450,0,1.5555555555555556,39.0,2332.0,1.6723842195540308
71,2020-05-23,3,146,0,2.054794520547945,39.0,2336.0,1.6695205479452055
71,2020-05-24,0,68,0,0.0,36.0,2338.0,1.5397775876817792
71,2020-05-25,12,528,0,2.272727272727273,33.0,2350.0,1.4042553191489362
71,2020-05-26,2,459,0,0.4357298474945534,31.0,2337.0,1.326486949080017
71,2020-05-27,1,323,0,0.30959752321981426,25.0,2044.0,1.223091976516634
71,2020-05-28,1,319,0,0.3134796238244514,26.0,2293.0,1.13388573920628
71,2020-05-29,1,373,0,0.2680965147453083,20.0,2216.0,0.9025270758122743
71,2020-05-30,1,98,0,1.0204081632653061,18.0,2168.0,0.8302583025830259
71,2020-05-31,1,63,0,1.5873015873015872,19.0,2163.0,0.8784096162736941
71,2020-06-01,1,142,0,0.7042253521126761,8.0,1777.0,0.4501969611705121
71,2020-06-02,3,345,0,0.8695652173913043,9.0,1663.0,0.5411906193625977
71,2020-06-03,2,288,0,0.6944444444444444,10.0,1628.0,0.6142506142506142
71,2020-06-04,0,280,0,0.0,9.0,1589.0,0.5663939584644431
71,2020-06-05,4,312,0,1.282051282051282,12.0,1528.0,0.7853403141361256
71,2020-06-06,0,148,0,0.0,11.0,1578.0,0.697084917617237
71,2020-06-07,0,42,0,0.0,10.0,1557.0,0.6422607578676942
71,2020-06-08,2,330,0,0.6060606060606061,11.0,1745.0,0.6303724928366762
71,2020-06-09,0,307,0,0.0,8.0,1707.0,0.46865846514352666
71,2020-06-10,2,312,0,0.641025641025641,8.0,1731.0,0.462160600808781
71,2020-06-11,0,228,0,0.0,8.0,1679.0,0.4764740917212627
71,2020-06-12,1,334,0,0.29940119760479045,5.0,1701.0,0.29394473838918284
71,2020-06-13,0,102,0,0.0,5.0,1655.0,0.3021148036253776
71,2020-06-14,1,46,0,2.1739130434782608,6.0,1659.0,0.3616636528028933
71,2020-06-15,1,330,0,0.30303030303030304,5.0,1659.0,0.3013863773357444
71,2020-06-16,1,277,0,0.36101083032490977,6.0,1629.0,0.3683241252302026
71,2020-06-17,0,290,0,0.0,4.0,1607.0,0.24891101431238333
71,2020-06-18,1,195,0,0.5128205128205128,5.0,1574.0,0.3176620076238882
71,2020-06-19,2,264,0,0.7575757575757576,6.0,1504.0,0.39893617021276595
71,2020-06-20,0,81,0,0.0,6.0,1483.0,0.4045853000674309
71,2020-06-21,1,42,0,2.380952380952381,6.0,1479.0,0.4056795131845842
71,2020-06-22,0,404,0,0.0,5.0,1553.0,0.3219575016097875
71,2020-06-23,0,266,0,0.0,4.0,1542.0,0.25940337224383914
71,2020-06-24,1,211,0,0.47393364928909953,5.0,1463.0,0.3417634996582365
71,2020-06-25,1,172,0,0.5813953488372093,5.0,1440.0,0.3472222222222222
71,2020-06-26,1,267,0,0.37453183520599254,4.0,1443.0,0.2772002772002772
71,2020-06-27,4,228,0,1.7543859649122806,8.0,1590.0,0.5031446540880503
71,2020-06-28,1,49,0,2.0408163265306123,8.0,1597.0,0.5009392611145899
71,2020-06-29,3,307,0,0.9771986970684038,11.0,1500.0,0.7333333333333333
71,2020-06-30,5,415,0,1.2048192771084338,16.0,1649.0,0.9702850212249848
71,2020-07-01,1,325,0,0.3076923076923077,16.0,1763.0,0.9075439591605219
71,2020-07-02,3,283,0,1.0600706713780919,18.0,1874.0,0.96051227321238
71,2020-07-03,2,391,0,0.5115089514066496,19.0,1998.0,0.9509509509509511
71,2020-07-04,0,129,0,0.0,15.0,1899.0,0.7898894154818324
71,2020-07-05,0,57,0,0.0,14.0,1907.0,0.7341373885684321
71,2020-07-06,3,389,0,0.7712082262210797,14.0,1989.0,0.7038712921065863
71,2020-07-07,3,393,0,0.7633587786259541,12.0,1967.0,0.6100660904931368
71,2020-07-08,5,483,0,1.0351966873706004,16.0,2125.0,0.7529411764705882
71,2020-07-09,0,412,0,0.0,13.0,2254.0,0.5767524401064774
71,2020-07-10,3,307,0,0.9771986970684038,14.0,2170.0,0.6451612903225806
71,2020-07-11,0,95,0,0.0,14.0,2136.0,0.6554307116104869
71,2020-07-12,0,62,0,0.0,14.0,2141.0,0.6539000467071462
71,2020-07-13,3,321,0,0.9345794392523363,14.0,2073.0,0.6753497346840328
71,2020-07-14,0,49,0,0.0,11.0,1729.0,0.6362058993637941
71,2020-07-15,2,550,0,0.36363636363636365,8.0,1796.0,0.4454342984409799
71,2020-07-16,2,509,0,0.3929273084479371,10.0,1893.0,0.5282620179609087
71,2020-07-17,1,480,0,0.20833333333333334,8.0,2066.0,0.3872216844143272
71,2020-07-18,0,178,0,0.0,8.0,2149.0,0.37226617031177295
71,2020-07-19,0,73,0,0.0,8.0,2160.0,0.3703703703703704
71,2020-07-20,0,468,0,0.0,5.0,2307.0,0.21673168617251842
71,2020-07-21,1,497,0,0.2012072434607646,6.0,2755.0,0.21778584392014522
71,2020-07-22,2,431,0,0.46403712296983757,6.0,2636.0,0.2276176024279211
71,2020-07-23,1,459,0,0.2178649237472767,5.0,2586.0,0.19334880123743234
71,2020-07-24,1,514,0,0.19455252918287938,5.0,2620.0,0.19083969465648853
71,2020-07-25,2,137,0,1.4598540145985401,7.0,2579.0,0.27142303218301667
71,2020-07-26,1,84,0,1.1904761904761905,8.0,2590.0,0.3088803088803089
71,2020-07-27,6,411,0,1.4598540145985401,14.0,2533.0,0.5527043031977892
71,2020-07-28,1,463,0,0.21598272138228944,14.0,2499.0,0.5602240896358543
71,2020-07-29,2,346,0,0.5780346820809248,14.0,2414.0,0.579950289975145
71,2020-07-30,4,346,0,1.1560693641618496,17.0,2301.0,0.7388092133854846
71,2020-07-31,0,409,0,0.0,16.0,2196.0,0.7285974499089253
71,2020-08-01,0,157,0,0.0,14.0,2216.0,0.631768953068592
71,2020-08-02,1,73,0,1.36986301369863,14.0,2205.0,0.6349206349206349
71,2020-08-03,1,453,0,0.22075055187637968,9.0,2247.0,0.4005340453938585
71,2020-08-04,2,414,0,0.4830917874396135,10.0,2198.0,0.4549590536851683
71,2020-08-05,4,362,0,1.1049723756906076,12.0,2214.0,0.5420054200542005
71,2020-08-06,0,494,0,0.0,8.0,2362.0,0.3386960203217612
71,2020-08-07,3,412,0,0.7281553398058253,11.0,2365.0,0.46511627906976744
71,2020-08-08,3,149,0,2.013422818791946,14.0,2357.0,0.5939753924480272
71,2020-08-09,1,67,0,1.4925373134328357,14.0,2351.0,0.5954912803062526
71,2020-08-10,6,398,0,1.507537688442211,19.0,2296.0,0.8275261324041812
71,2020-08-11,6,406,0,1.477832512315271,23.0,2288.0,1.0052447552447552
71,2020-08-12,5,505,0,0.9900990099009901,24.0,2431.0,0.9872480460715755
71,2020-08-13,10,439,0,2.277904328018223,34.0,2376.0,1.430976430976431
71,2020-08-14,9,558,0,1.6129032258064515,40.0,2522.0,1.5860428231562251
71,2020-08-15,1,94,0,1.0638297872340425,38.0,2467.0,1.5403323875152006
71,2020-08-16,5,71,0,7.042253521126761,42.0,2471.0,1.69971671388102
71,2020-08-17,20,510,0,3.9215686274509802,56.0,2583.0,2.168021680216802
71,2020-08-18,16,539,0,2.9684601113172544,66.0,2716.0,2.4300441826215025
71,2020-08-19,23,542,0,4.243542435424354,84.0,2753.0,3.051216854340719
71,2020-08-20,8,707,0,1.1315417256011315,82.0,3021.0,2.7143330023171135
71,2020-08-21,10,739,0,1.3531799729364005,83.0,3202.0,2.5921299188007496
71,2020-08-22,5,495,0,1.0101010101010102,87.0,3603.0,2.4146544546211492
71,2020-08-23,6,166,0,3.614457831325301,88.0,3698.0,2.3796646836127637
71,2020-08-24,24,895,0,2.6815642458100557,92.0,4083.0,2.2532451628704386
71,2020-08-25,20,789,0,2.5348542458808616,96.0,4333.0,2.2155550426955917
71,2020-08-26,14,652,0,2.147239263803681,87.0,4443.0,1.9581363943281564
71,2020-08-27,26,862,0,3.0162412993039442,105.0,4598.0,2.2836015658982167
71,2020-08-28,17,914,0,1.8599562363238513,112.0,4773.0,2.3465325790907188
71,2020-08-29,6,314,0,1.910828025477707,113.0,4592.0,2.460801393728223
71,2020-08-30,3,97,0,3.0927835051546393,110.0,4523.0,2.4320141499005086
71,2020-08-31,33,938,0,3.518123667377399,119.0,4566.0,2.6062198861147614
71,2020-09-01,37,990,0,3.737373737373737,136.0,4767.0,2.852947346339417
71,2020-09-02,34,975,0,3.4871794871794872,156.0,5090.0,3.0648330058939095
71,2020-09-03,41,1224,0,3.349673202614379,171.0,5452.0,3.136463683052091
71,2020-09-04,52,1222,0,4.25531914893617,206.0,5760.0,3.576388888888889
71,2020-09-05,28,536,0,5.223880597014925,228.0,5982.0,3.8114343029087263
71,2020-09-06,4,185,0,2.1621621621621623,229.0,6070.0,3.7726523887973644
71,2020-09-07,58,1398,0,4.148783977110158,254.0,6530.0,3.8897396630934153
71,2020-09-08,41,1269,0,3.230890464933018,258.0,6809.0,3.7891026582464384
71,2020-09-09,42,1236,0,3.3980582524271843,266.0,7070.0,3.762376237623762
71,2020-09-10,43,1295,0,3.3204633204633205,268.0,7141.0,3.7529757737011624
71,2020-09-11,77,1652,0,4.661016949152542,293.0,7571.0,3.8700303790780612
71,2020-09-12,17,469,0,3.624733475479744,282.0,7504.0,3.7579957356076763
71,2020-09-13,8,125,0,6.4,286.0,7444.0,3.8420204191295
71,2020-09-14,87,1927,0,4.514789828749351,315.0,7973.0,3.9508340649692713
71,2020-09-15,46,1716,0,2.6806526806526807,320.0,8420.0,3.800475059382423
71,2020-09-16,63,1467,0,4.294478527607362,341.0,8651.0,3.94174083920934
71,2020-09-17,83,1451,0,5.720192970365265,381.0,8807.0,4.326104235267401
71,2020-09-18,57,1634,0,3.488372093023256,361.0,8789.0,4.107406986005234
71,2020-09-19,13,452,0,2.8761061946902653,357.0,8772.0,4.069767441860465
71,2020-09-20,8,143,0,5.594405594405594,357.0,8790.0,4.061433447098977
71,2020-09-21,78,1664,0,4.6875,348.0,8527.0,4.081153981470623
71,2020-09-22,71,1409,0,5.039034776437189,373.0,8220.0,4.537712895377129
71,2020-09-23,55,1361,0,4.041146216017634,365.0,8114.0,4.498397830909539
71,2020-09-24,71,1301,0,5.457340507302075,353.0,7964.0,4.4324460070316425
