dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j
21,2020-05-13,4,312,0,1.282051282051282,,,
21,2020-05-14,7,328,0,2.1341463414634148,,,
21,2020-05-15,7,440,0,1.5909090909090908,,,
21,2020-05-16,4,123,0,3.2520325203252036,,,
21,2020-05-17,0,62,0,0.0,,,
21,2020-05-18,10,346,0,2.8901734104046244,,,
21,2020-05-19,13,395,0,3.2911392405063293,45.0,2006.0,2.243270189431705
21,2020-05-20,5,350,0,1.4285714285714286,46.0,2044.0,2.2504892367906066
21,2020-05-21,0,67,0,0.0,39.0,1783.0,2.1873247335950645
21,2020-05-22,13,303,0,4.29042904290429,45.0,1646.0,2.7339003645200486
21,2020-05-23,0,126,0,0.0,41.0,1649.0,2.4863553668890237
21,2020-05-24,1,70,0,1.4285714285714286,42.0,1657.0,2.5347012673506337
21,2020-05-25,4,320,0,1.25,36.0,1631.0,2.2072348252605765
21,2020-05-26,3,331,0,0.906344410876133,26.0,1567.0,1.6592214422463305
21,2020-05-27,5,216,0,2.314814814814815,26.0,1433.0,1.8143754361479414
21,2020-05-28,3,278,0,1.079136690647482,29.0,1644.0,1.7639902676399026
21,2020-05-29,2,284,0,0.7042253521126761,18.0,1625.0,1.1076923076923075
21,2020-05-30,2,157,0,1.2738853503184715,20.0,1656.0,1.2077294685990339
21,2020-05-31,0,70,0,0.0,19.0,1656.0,1.1473429951690821
21,2020-06-01,0,49,0,0.0,15.0,1385.0,1.083032490974729
21,2020-06-02,1,261,0,0.38314176245210724,13.0,1315.0,0.988593155893536
21,2020-06-03,0,260,0,0.0,8.0,1359.0,0.5886681383370125
21,2020-06-04,1,304,0,0.3289473684210526,6.0,1385.0,0.4332129963898917
21,2020-06-05,0,278,0,0.0,4.0,1379.0,0.290065264684554
21,2020-06-06,1,142,0,0.7042253521126761,3.0,1364.0,0.21994134897360706
21,2020-06-07,0,43,0,0.0,3.0,1337.0,0.22438294689603588
21,2020-06-08,3,258,0,1.1627906976744187,6.0,1546.0,0.38809831824062097
21,2020-06-09,2,360,0,0.5555555555555556,7.0,1645.0,0.425531914893617
21,2020-06-10,0,271,0,0.0,7.0,1656.0,0.4227053140096618
21,2020-06-11,2,239,0,0.8368200836820083,8.0,1591.0,0.502828409805154
21,2020-06-12,5,290,0,1.7241379310344827,13.0,1603.0,0.8109794135995009
21,2020-06-13,0,124,0,0.0,12.0,1585.0,0.7570977917981072
21,2020-06-14,0,45,0,0.0,12.0,1587.0,0.7561436672967864
21,2020-06-15,5,258,0,1.937984496124031,14.0,1587.0,0.8821676118462508
21,2020-06-16,3,240,0,1.25,15.0,1467.0,1.0224948875255624
21,2020-06-17,1,215,0,0.46511627906976744,16.0,1411.0,1.1339475549255846
21,2020-06-18,5,200,0,2.5,19.0,1372.0,1.3848396501457727
21,2020-06-19,1,279,0,0.35842293906810035,15.0,1361.0,1.1021307861866276
21,2020-06-20,0,127,0,0.0,15.0,1364.0,1.0997067448680353
21,2020-06-21,0,47,0,0.0,15.0,1366.0,1.0980966325036603
21,2020-06-22,2,282,0,0.7092198581560284,12.0,1390.0,0.8633093525179856
21,2020-06-23,4,247,0,1.6194331983805668,13.0,1397.0,0.9305654974946312
21,2020-06-24,3,358,0,0.8379888268156425,15.0,1540.0,0.974025974025974
21,2020-06-25,0,163,0,0.0,10.0,1503.0,0.665335994677312
21,2020-06-26,2,327,0,0.6116207951070336,11.0,1551.0,0.7092198581560284
21,2020-06-27,0,181,0,0.0,11.0,1605.0,0.6853582554517134
21,2020-06-28,0,51,0,0.0,11.0,1609.0,0.6836544437538844
21,2020-06-29,1,369,0,0.27100271002710025,10.0,1696.0,0.589622641509434
21,2020-06-30,4,412,0,0.9708737864077669,10.0,1861.0,0.537345513164965
21,2020-07-01,2,273,0,0.7326007326007326,9.0,1776.0,0.5067567567567568
21,2020-07-02,0,277,0,0.0,9.0,1890.0,0.4761904761904762
21,2020-07-03,1,339,0,0.2949852507374631,8.0,1902.0,0.4206098843322818
21,2020-07-04,0,254,0,0.0,8.0,1975.0,0.40506329113924056
21,2020-07-05,0,72,0,0.0,8.0,1996.0,0.4008016032064128
21,2020-07-06,1,334,0,0.29940119760479045,8.0,1961.0,0.407955124936257
21,2020-07-07,3,333,0,0.9009009009009009,7.0,1882.0,0.37194473963868224
21,2020-07-08,3,374,0,0.8021390374331552,8.0,1983.0,0.4034291477559254
21,2020-07-09,7,356,0,1.9662921348314606,15.0,2062.0,0.7274490785645005
21,2020-07-10,1,441,0,0.22675736961451248,15.0,2164.0,0.6931608133086876
21,2020-07-11,3,266,0,1.1278195488721803,18.0,2176.0,0.8272058823529412
21,2020-07-12,0,44,0,0.0,18.0,2148.0,0.8379888268156425
21,2020-07-13,1,494,0,0.20242914979757085,18.0,2308.0,0.779896013864818
21,2020-07-14,1,97,0,1.0309278350515463,16.0,2072.0,0.7722007722007722
21,2020-07-15,3,551,0,0.5444646098003629,16.0,2249.0,0.7114273010226767
